tick,population,births,deaths,moves,absorptions,mean_internal_energy
45566,395,0,0,0,4,98.62932995443941
45567,395,0,0,0,4,98.63239172760125
45568,395,0,0,0,4,98.56748433590316
45569,395,0,0,0,4,98.60664409842336
45570,395,0,0,0,4,98.54760023598496
45571,395,0,0,0,4,98.60219358291099
45572,395,0,0,0,4,98.60563677386047
45573,395,0,0,0,4,98.5910976404365
45574,395,0,0,0,4,98.56400885463466
45575,395,0,0,0,4,98.5539923008919
45576,394,0,1,1,4,98.82602660767469
45577,394,0,0,0,3,98.83472659758098
45578,394,0,0,0,3,98.83302351902442
45579,394,0,0,0,3,98.81453778311406
45580,394,0,0,0,3,98.86112822482959
45581,394,0,0,0,3,98.86540397057868
45582,394,0,0,0,3,98.88952643422739
45583,394,0,0,0,3,98.87015581360384
45584,394,0,0,0,3,98.82271313043641
45585,394,0,0,0,3,98.841419495874
45586,395,1,0,0,5,98.5759075872457
45587,395,0,0,0,5,98.5778499580227
45588,394,0,1,0,5,98.81458587234607
45589,394,0,0,0,4,98.80375667403106
45590,394,0,0,0,4,98.79730716181636
45591,394,0,0,0,4,98.82993506807985
45592,394,0,0,0,4,98.8440254923959
45593,394,0,0,0,4,98.81568563730845
45594,393,0,1,0,4,99.03161943619328
45595,394,1,0,0,6,98.79793372845312
45596,394,0,0,0,6,98.81337467615295
45597,394,0,0,0,6,98.85653059639108
45598,394,0,0,0,6,98.86249581461541
45599,395,1,0,0,7,98.65060081295738
45600,395,0,0,0,7,98.62865073590942
45601,395,0,0,0,7,98.62783529470538
45602,395,0,0,0,7,98.60147017511339
45603,395,0,0,0,7,98.58685103868847
45604,395,0,0,0,7,98.59970456427395
45605,395,0,0,0,7,98.60073986756908
45606,395,0,0,0,7,98.61907210545101
45607,395,0,0,1,7,98.59942070447154
45608,395,0,0,0,7,98.62997745787395
45609,395,0,0,0,7,98.55337077558869
45610,395,0,0,0,7,98.5678495478442
45611,396,1,0,0,9,98.36077275485904
45612,396,0,0,0,9,98.3570805177298
45613,395,0,1,0,9,98.58730545812072
45614,395,0,0,0,6,98.56701014507567
45615,395,0,0,0,6,98.5084970224969
45616,395,0,0,0,6,98.57868523575407
45617,395,0,0,0,6,98.59405118473892
45618,394,0,1,0,6,98.82157396469336
45619,394,0,0,0,5,98.8001726932746
45620,393,0,1,0,5,99.0743190890095
45621,393,0,0,0,3,99.08891618373944
45622,393,0,0,0,3,99.10210487237998
45623,393,0,0,1,3,99.05670778454272
45624,393,0,0,1,3,99.0520753663008
45625,393,0,0,0,3,99.09804873610317
45626,393,0,0,0,3,99.06367826402266
45627,393,0,0,0,3,99.03734400040076
45628,393,0,0,0,3,99.02066005688408
45629,393,0,0,0,3,99.08032125926958
45630,393,0,0,0,3,99.07463455069991
45631,393,0,0,0,3,99.08945897879441
45632,393,0,0,0,3,99.07042026734439
45633,393,0,0,0,3,99.0904509971814
45634,393,0,0,1,3,99.07890466200936
45635,393,0,0,0,3,99.14798699570703
45636,393,0,0,0,3,99.11233908078398
45637,393,0,0,0,3,99.0311946084572
45638,393,0,0,0,3,99.0727754428354
45639,394,1,0,0,4,98.81423843273443
45640,394,0,0,0,4,98.81252621618806
45641,394,0,0,0,4,98.79530451659078
45642,394,0,0,0,4,98.84053763261521
45643,392,0,2,0,4,99.28625202657375
45644,392,0,0,0,1,99.24487034021034
45645,392,0,0,0,1,99.29753009323595
45646,392,0,0,0,1,99.38117182257653
45647,392,0,0,0,1,99.35850394927294
45648,392,0,0,0,1,99.32755990734822
45649,392,0,0,1,1,99.3120597922866
45650,392,0,0,0,1,99.30512552807001
45651,392,0,0,0,1,99.34662358393471
45652,392,0,0,0,1,99.31021303936654
45653,392,0,0,0,1,99.28116698469944
45654,392,0,0,0,1,99.31512046071819
45655,392,0,0,0,1,99.28953840413537
45656,392,0,0,0,1,99.22078912779271
45657,392,0,0,0,1,99.25970545067939
45658,392,0,0,1,1,99.28556932567966
45659,392,0,0,0,1,99.24487301777167
45660,392,0,0,0,1,99.29499529611365
45661,392,0,0,0,1,99.26380538074893
45662,392,0,0,0,1,99.29505917468752
45663,392,0,0,0,1,99.30171999370984
45664,392,0,0,0,1,99.35013256702545
45665,392,0,0,0,1,99.2831157561015
45666,392,0,0,0,1,99.26051521294453
45667,392,0,0,0,1,99.29275605722442
45668,392,0,0,0,1,99.29450832168975
45669,392,0,0,1,1,99.32216347824404
45670,392,0,0,0,1,99.30816749599532
45671,392,0,0,0,1,99.27946851640348
45672,392,0,0,0,1,99.31129544038465
45673,392,0,0,0,1,99.25663129806516
45674,392,0,0,0,1,99.2774221143917
45675,391,0,1,0,1,99.54528491311738
45676,391,0,0,0,0,99.52469667782326
45677,391,0,0,1,0,99.47968389009948
45678,391,0,0,1,0,99.48861892583119
45679,391,0,0,0,0,99.5185421994885
45680,391,0,0,0,0,99.49936061381074
45681,391,0,0,0,0,99.53491048593351
45682,391,0,0,0,0,99.52787723785167
45683,391,0,0,0,0,99.4690537084399
45684,391,0,0,0,0,99.5
45685,391,0,0,0,0,99.51624040920716
45686,391,0,0,0,0,99.54705882352941
45687,391,0,0,0,0,99.53695652173913
45688,391,0,0,0,0,99.54757033248082
45689,391,0,0,0,0,99.54846547314577
45690,391,0,0,0,0,99.5740409207161
45691,391,0,0,0,0,99.53030690537084
45692,392,1,0,0,1,99.27448979591837
45693,392,0,0,0,1,99.325
45694,392,0,0,0,1,99.34269132653061
45695,392,0,0,0,1,99.34488392857142
