tick,population,births,deaths,moves,attacks,mean_internal_energy
1,3,0,0,2,0,49.46666666666666
2,3,0,0,2,0,48.93333333333333
3,3,0,0,1,0,48.56666666666666
4,3,0,0,1,0,48.19999999999999
5,3,0,0,1,0,47.833333333333314
6,3,0,0,1,0,47.46666666666665
7,3,0,0,2,0,46.933333333333316
8,3,0,0,2,0,46.39999999999998
9,3,0,0,2,0,45.86666666666664
10,3,0,0,2,0,45.33333333333331
