tick,population,births,deaths,moves,absorptions,mean_internal_energy
8390,95,0,0,0,5,8192.182758613266
8391,95,0,0,0,5,8193.634863876425
8392,95,0,0,0,5,8194.93012703432
8393,95,0,0,0,5,8196.355916508006
8394,95,0,0,0,5,8197.448021771163
8395,95,0,0,0,5,8198.968548086954
8396,95,0,0,0,5,8200.376442823796
8397,95,0,0,0,5,8202.04433756064
8398,95,0,0,0,5,8203.296442823797
8399,95,0,0,2,6,8204.638021771165
8400,95,0,0,0,6,8205.910127034324
8401,95,0,0,1,6,8207.249600718535
8402,95,0,0,0,6,8208.226969139589
8403,95,2,2,0,8,8209.33421534487
8404,95,0,0,0,6,8210.514741660661
8405,95,0,0,1,5,8211.792110081713
8406,95,0,0,0,5,8213.161057450134
8407,95,0,0,0,5,8214.247899555397
8408,95,0,0,0,5,8215.44526797645
8409,94,0,1,0,5,8304.07929131184
8410,95,1,0,0,5,8218.005825087504
8411,95,0,0,1,5,8219.266351403296
8412,95,0,0,0,5,8220.758456666452
8413,95,0,0,0,5,8221.824246140139
8414,95,0,0,0,5,8222.818456666453
8415,95,0,0,0,5,8224.137930350666
8416,97,2,0,0,7,8055.567560652714
8417,97,0,0,1,7,8057.037148281579
8418,96,0,1,0,7,8142.433666066463
8419,96,0,0,0,6,8143.8774160664625
8420,95,0,1,1,5,8230.757170482175
8421,95,0,0,0,4,8232.154538903227
8422,95,0,0,0,4,8233.650854692702
8423,95,0,0,0,4,8234.808223113754
8424,95,0,0,0,4,8236.24243364007
8425,96,1,0,0,5,8151.70813745632
8426,96,0,0,0,5,8153.078970789655
8427,96,0,0,0,5,8155.009179122989
8428,96,1,1,0,6,8155.921686170976
8429,96,0,0,1,6,8157.171686170976
8430,96,0,0,0,6,8158.449811170976
8431,96,0,0,0,6,8159.87376950431
8432,96,0,0,0,6,8161.23314450431
8433,95,0,1,0,6,8248.628876013796
8434,96,1,0,0,6,8164.192637721985
8435,95,0,1,0,6,8251.43730295812
8436,95,0,0,0,5,8252.822039800225
8437,95,0,0,1,5,8254.008881905489
8438,95,0,0,0,5,8255.115724010753
8439,95,0,0,1,6,8256.496250326543
8440,94,0,1,0,6,8345.500248176544
8441,94,0,0,0,5,8346.739609878672
8442,94,0,0,0,5,8348.18216307016
8443,94,0,0,0,5,8349.276843921225
8444,94,0,0,0,5,8350.885354559523
8445,94,0,0,0,5,8352.337482219098
8446,94,0,0,0,5,8353.442801368034
8447,93,0,1,1,5,8444.266127302357
8448,93,0,0,0,4,8445.894621926012
8449,93,0,0,0,4,8447.159675689454
8450,93,0,0,0,4,8448.645159560423
8451,93,0,0,0,4,8449.891933753972
8452,93,0,0,0,4,8450.889245581928
8453,93,0,0,0,4,8452.284406872252
8454,93,0,0,0,4,8453.260213323865
8455,93,0,0,0,4,8454.925267087307
8456,93,0,0,0,4,8456.272041280856
8457,92,0,1,0,4,8549.47660894473
8458,92,0,0,0,3,8550.792913292555
8459,92,0,0,0,3,8552.269000249076
8460,92,0,0,0,3,8553.679869814296
8461,92,0,0,0,3,8555.141826336034
8462,92,0,0,0,3,8556.355956770818
8463,92,0,0,0,3,8557.358130683862
8464,93,1,0,1,4,8466.514494870056
8465,93,0,0,0,4,8467.619333579734
8466,92,0,1,0,4,8560.630895757467
8467,92,0,0,0,3,8562.253721844425
8468,92,0,0,0,3,8563.76893923573
8469,92,0,0,0,3,8565.35046097486
8470,92,0,0,0,3,8566.534156627034
8471,92,0,0,0,3,8567.803721844426
8472,92,0,0,1,4,8568.701547931383
8473,92,0,0,0,4,8569.991765322688
8474,92,0,0,0,4,8571.38633054008
8475,92,0,0,0,4,8572.646113148776
8476,93,1,0,0,5,8481.692929136425
8477,93,0,0,0,5,8483.076262469758
8478,93,0,0,0,5,8484.396154942877
8479,94,1,0,0,7,8395.102046911568
8480,93,0,1,0,7,8486.743022970893
8481,93,0,0,0,6,8488.09839931498
8482,92,0,1,0,6,8581.584826759165
8483,91,0,1,0,5,8677.380411930184
8484,91,0,0,0,3,8678.962280062053
8485,92,1,0,0,5,8585.99475527877
8486,92,0,0,0,5,8587.336059626597
8487,92,0,0,0,5,8588.85671180051
8488,92,0,0,1,5,8589.690407452683
8489,92,0,0,0,5,8591.202363974424
8490,93,1,0,0,6,8499.880833179
8491,93,0,0,1,6,8501.201800920935
8492,93,0,0,0,6,8502.687284791904
8493,93,0,0,0,6,8503.854489092979
8494,93,0,0,0,6,8505.376532103732
8495,92,0,1,0,6,8599.321475145405
8496,92,0,0,0,5,8600.571475145405
8497,91,0,1,0,5,8696.4781089847
8498,91,0,0,0,4,8697.603933160523
8499,91,0,0,0,4,8698.79788920448
8500,91,0,0,0,4,8700.451185907777
8501,91,0,0,0,4,8701.797889204481
8502,91,0,0,0,4,8703.13909799569
8503,91,0,0,0,4,8704.742944149535
8504,92,1,0,1,4,8611.11693388704
8505,92,0,0,0,4,8612.579977365303
8506,91,0,1,0,4,8708.892253910753
8507,92,1,0,0,3,8615.576577237809
8508,92,0,0,0,3,8617.077664194332
8509,92,0,0,0,3,8618.48853375955
8510,92,0,0,0,3,8619.86896854216
8511,92,0,0,0,3,8621.185272889985
8512,92,0,0,0,3,8622.592881585639
8513,93,1,0,0,4,8531.135968880417
8514,93,0,0,0,4,8532.562312966438
8515,93,0,0,0,4,8533.841345224504
8516,93,0,0,0,4,8535.16553877289
8517,92,0,1,0,4,8628.906621913085
8518,92,0,0,0,3,8630.25988278265
8519,92,0,0,0,3,8631.000100173955
8520,92,0,0,0,3,8632.351187130476
8521,92,0,0,0,3,8633.54031756526
8522,92,0,0,0,3,8634.980534956563
8523,92,0,0,1,3,8636.300100173956
8524,92,0,0,0,3,8637.54683930439
8525,91,0,1,0,3,8734.01875318395
8526,91,0,0,0,2,8735.46875318395
8527,92,1,0,0,3,8641.805505866732
8528,92,0,0,0,3,8643.060940649342
8529,93,1,0,1,4,8551.501145588598
8530,93,0,0,0,4,8552.890930534833
8531,93,0,0,0,4,8554.30329612623
8532,93,0,0,0,4,8555.944693975694
8533,93,0,0,0,4,8557.389317631609
8534,93,0,0,0,4,8558.184478921932
8535,94,1,0,0,5,8468.111771699358
8536,94,0,0,0,5,8469.543686592975
8537,95,1,0,0,6,8381.508489891998
8538,95,0,0,0,6,8382.84585831305
8539,95,0,0,0,6,8384.512700418312
8540,95,0,0,0,6,8385.797437260419
8541,95,0,0,0,6,8387.522174102525
8542,95,0,0,0,6,8389.032174102524
8543,95,0,0,0,6,8390.444279365684
8544,95,0,0,0,6,8391.901647786735
8545,95,0,0,0,6,8393.260068839369
8546,96,1,0,0,7,8306.924547288958
8547,96,0,0,0,7,8308.443297288959
8548,96,0,0,0,7,8309.862047288958
8549,96,0,0,0,7,8311.267255622291
8550,95,0,1,0,7,8400.239615718147
8551,94,0,1,0,6,8490.841654918913
8552,94,0,0,1,5,8492.105484706148
8553,94,1,1,1,7,8493.144065701696
8554,94,0,0,0,6,8494.268533786804
8555,94,0,0,0,6,8495.717469957017
8556,93,0,1,1,5,8588.051754535716
8557,93,0,0,0,5,8589.325410449695
8558,92,0,1,0,5,8684.093692151731
8559,92,0,0,1,4,8685.205648673471
8560,91,0,1,0,4,8781.949674521773
8561,91,0,0,0,2,8783.061212983312
8562,91,0,0,0,2,8784.149674521772
8563,91,0,0,0,2,8785.655718477816
8564,92,1,0,0,3,8691.596960668276
8565,92,0,0,0,3,8692.910004146537
8566,92,0,0,1,3,8694.268699798711
8567,92,0,0,1,3,8695.591525885668
8568,91,0,1,0,3,8792.29712342549
8569,91,0,0,0,2,8793.739431117798
8570,90,0,1,0,2,8892.862679525218
8571,90,0,0,0,1,8894.690457302995
8572,90,0,0,0,1,8895.746012858552
8573,91,1,0,0,2,8799.422430299666
8574,91,0,0,0,2,8800.884518211755
8575,91,0,0,0,2,8802.113639090876
8576,91,0,0,1,2,8803.505397332636
8577,91,0,0,1,2,8805.038913816152
8578,91,0,0,0,2,8806.542759969998
8579,91,0,0,0,2,8807.979573156812
8580,91,0,0,0,2,8809.436166563406
8581,91,1,1,0,3,8810.640181261422
8582,91,0,0,0,2,8812.15391752516
8583,91,0,0,0,2,8813.578642799885
8584,92,1,0,0,3,8718.804418421625
8585,92,0,0,0,3,8720.383766247713
8586,92,0,0,0,3,8721.853331465105
8587,93,1,0,0,4,8629.291467685909
8588,94,1,0,0,5,8538.560175476485
8589,94,0,0,1,6,8539.932515902017
8590,95,1,0,1,8,8451.269015734628
8591,94,0,1,0,8,8542.541930020527
8592,94,0,0,0,7,8543.99831299925
8593,94,0,0,0,7,8545.227036403505
8594,94,0,0,0,7,8546.774908743933
8595,95,1,0,0,8,8458.158330757155
8596,95,0,0,0,8,8459.424120230839
8597,95,0,0,0,8,8460.606751809786
8598,94,0,1,0,8,8551.701728422977
8599,94,0,0,0,6,8552.83577097617
8600,94,0,0,0,6,8554.060239061275
8601,93,0,1,0,6,8647.622533170499
8602,94,1,0,0,6,8557.24303813677
8603,94,0,0,0,6,8558.557931753792
8604,94,0,0,0,6,8559.882399838898
8605,95,1,0,0,7,8471.025742998489
8606,95,0,0,0,7,8472.5252166827
8607,95,0,0,0,7,8473.940479840596
8608,95,0,0,1,7,8475.129427209016
8609,95,0,0,0,7,8476.358374577438
8610,95,0,0,0,7,8477.541006156385
8611,95,0,0,1,7,8478.63732194586
8612,94,0,1,0,7,8570.325355303203
